,date,uid,sku,price,device,gender,country,age
427,2016-08-11,19577419,sku_four_599,599,android,M,USA,42
428,2016-12-01,19577419,sku_two_299,299,android,M,USA,42
429,2017-05-24,19577419,sku_four_599,599,android,M,USA,42
430,2017-07-12,19577419,sku_five_899,899,android,M,USA,42
431,2017-08-21,19577419,sku_one_199,199,android,M,USA,42
432,2017-09-14,19577419,sku_eight_2099,99,android,M,USA,42
433,2018-02-01,19577419,sku_two_299,299,android,M,USA,42
434,2018-02-24,19577419,sku_one_199,199,android,M,USA,42
435,2017-04-06,52697030,sku_one_199,199,android,F,DEU,21
436,2017-05-31,52697030,sku_three_499,499,android,F,DEU,21
437,2017-06-14,52697030,sku_two_299,299,android,F,DEU,21
438,2017-09-17,52697030,sku_three_499,499,android,F,DEU,21
439,2017-10-24,52697030,sku_two_299,299,android,F,DEU,21
440,2018-02-23,80379459,sku_three_499,499,iOS,M,USA,21
441,2018-04-20,80379459,sku_three_499,499,iOS,M,USA,21
442,2017-02-02,11604973,sku_seven_1499,499,android,F,USA,16
443,2017-03-21,11604973,sku_two_299,299,android,F,USA,16
444,2017-05-04,11604973,sku_three_499,499,android,F,USA,16
445,2017-12-06,11604973,sku_four_599,599,android,F,USA,16
446,2018-01-10,11604973,sku_one_199,199,android,F,USA,16
447,2018-02-06,11604973,sku_four_599,599,android,F,USA,16
448,2018-02-04,39371801,sku_two_299,299,iOS,F,USA,21
449,2018-02-01,83076003,sku_eight_2099,99,iOS,F,USA,35
450,2018-02-19,83076003,sku_four_599,599,iOS,F,USA,35
451,2018-04-06,83076003,sku_one_199,199,iOS,F,USA,35
452,2016-03-18,41438121,sku_three_499,499,android,F,USA,20
453,2016-04-06,41438121,sku_two_299,299,android,F,USA,20
454,2016-04-10,41438121,sku_three_499,499,android,F,USA,20
455,2017-04-09,41438121,sku_one_199,199,android,F,USA,20
456,2017-10-07,41438121,sku_two_299,299,android,F,USA,20
457,2017-11-30,41438121,sku_eight_2099,99,android,F,USA,20
458,2018-02-01,41438121,sku_two_299,299,android,F,USA,20
459,2017-02-03,14980773,sku_three_499,499,android,F,TUR,26
460,2017-02-04,14980773,sku_one_199,199,android,F,TUR,26
461,2017-02-25,14980773,sku_two_299,299,android,F,TUR,26
462,2017-09-20,14980773,sku_three_499,499,android,F,TUR,26
463,2017-07-24,91690428,sku_two_299,299,android,F,FRA,17
464,2017-08-28,91690428,sku_two_299,299,android,F,FRA,17
465,2017-10-29,91690428,sku_seven_1499,499,android,F,FRA,17
466,2017-11-08,91690428,sku_three_499,499,android,F,FRA,17
467,2016-11-26,13524802,sku_three_499,499,iOS,M,BRA,23
468,2017-02-21,13524802,sku_four_599,599,iOS,M,BRA,23
469,2017-07-03,13524802,sku_two_299,299,iOS,M,BRA,23
470,2018-02-20,13524802,sku_four_599,599,iOS,M,BRA,23
471,2015-12-12,72925551,sku_four_599,599,iOS,M,BRA,17
472,2016-05-08,72925551,sku_one_199,199,iOS,M,BRA,17
473,2016-12-12,72925551,sku_three_499,499,iOS,M,BRA,17
474,2017-08-06,72925551,sku_three_499,499,iOS,M,BRA,17
475,2017-09-19,72925551,sku_four_599,599,iOS,M,BRA,17
476,2017-09-24,72925551,sku_three_499,499,iOS,M,BRA,17
477,2017-12-27,72925551,sku_seven_1499,499,iOS,M,BRA,17
478,2018-02-22,68484074,sku_four_599,599,android,F,USA,25
479,2017-10-12,76557706,sku_five_899,899,android,F,USA,16
480,2018-04-01,76557706,sku_four_599,599,android,F,USA,16
481,2016-10-19,79255931,sku_three_499,499,iOS,M,BRA,66
482,2017-01-24,79255931,sku_one_199,199,iOS,M,BRA,66
483,2017-02-24,79255931,sku_one_199,199,iOS,M,BRA,66
484,2017-05-10,79255931,sku_four_599,599,iOS,M,BRA,66
485,2017-05-20,79255931,sku_eight_2099,99,iOS,M,BRA,66
486,2017-07-11,79255931,sku_five_899,899,iOS,M,BRA,66
487,2017-11-24,79255931,sku_one_199,199,iOS,M,BRA,66
488,2015-10-30,85070362,sku_seven_1499,499,android,M,USA,20
489,2015-11-08,85070362,sku_two_299,299,android,M,USA,20
490,2016-06-05,22495315,sku_four_599,599,android,F,USA,19
491,2016-10-28,22495315,sku_one_199,199,android,F,USA,19
492,2016-11-04,22495315,sku_four_599,599,android,F,USA,19
493,2017-03-16,22495315,sku_two_299,299,android,F,USA,19
494,2017-04-25,22495315,sku_four_599,599,android,F,USA,19
495,2017-06-05,22495315,sku_two_299,299,android,F,USA,19
496,2017-10-05,22495315,sku_seven_1499,499,android,F,USA,19
497,2018-01-24,22495315,sku_six_1299,299,android,F,USA,19
498,2018-03-15,22495315,sku_seven_1499,499,android,F,USA,19
499,2016-04-22,17175182,sku_four_599,599,android,M,USA,17
500,2016-09-23,17175182,sku_three_499,499,android,M,USA,17
501,2017-02-20,17175182,sku_four_599,599,android,M,USA,17
502,2017-04-08,17175182,sku_one_199,199,android,M,USA,17
503,2017-05-27,17175182,sku_one_199,199,android,M,USA,17
504,2017-06-09,17175182,sku_one_199,199,android,M,USA,17
505,2017-08-18,17175182,sku_one_199,199,android,M,USA,17
506,2017-11-18,17175182,sku_two_299,299,android,M,USA,17
507,2018-03-03,50813295,sku_five_899,899,android,F,FRA,24
508,2016-08-01,62382694,sku_three_499,499,android,F,USA,19
509,2016-08-08,62382694,sku_seven_1499,499,android,F,USA,19
510,2016-09-30,62382694,sku_one_199,199,android,F,USA,19
511,2016-12-25,62382694,sku_two_299,299,android,F,USA,19
512,2017-02-16,62382694,sku_two_299,299,android,F,USA,19
513,2017-03-08,62382694,sku_three_499,499,android,F,USA,19
514,2017-06-21,62382694,sku_three_499,499,android,F,USA,19
515,2017-12-31,62382694,sku_two_299,299,android,F,USA,19
516,2018-03-28,62382694,sku_six_1299,299,android,F,USA,19
517,2017-02-03,70832965,sku_two_299,299,iOS,M,TUR,21
518,2018-01-28,70832965,sku_one_199,199,iOS,M,TUR,21
519,2018-02-03,70832965,sku_one_199,199,iOS,M,TUR,21
520,2017-04-19,24335938,sku_three_499,499,android,F,DEU,25
521,2017-05-10,24335938,sku_three_499,499,android,F,DEU,25
522,2017-06-13,24335938,sku_seven_1499,499,android,F,DEU,25
523,2017-06-25,24335938,sku_two_299,299,android,F,DEU,25
524,2017-07-16,24335938,sku_one_199,199,android,F,DEU,25
525,2017-12-27,24335938,sku_four_599,599,android,F,DEU,25
526,2017-10-28,68309261,sku_two_299,299,iOS,M,USA,16
527,2017-11-07,68309261,sku_one_199,199,iOS,M,USA,16
528,2017-11-14,68309261,sku_one_199,199,iOS,M,USA,16
529,2018-01-13,68309261,sku_four_599,599,iOS,M,USA,16
530,2018-01-18,68309261,sku_three_499,499,iOS,M,USA,16
531,2018-04-08,68309261,sku_four_599,599,iOS,M,USA,16
532,2017-04-02,62815458,sku_four_599,599,iOS,F,USA,21
533,2017-05-13,62815458,sku_two_299,299,iOS,F,USA,21
534,2017-05-17,62815458,sku_two_299,299,iOS,F,USA,21
535,2017-09-09,62815458,sku_seven_1499,499,iOS,F,USA,21
536,2017-11-13,62815458,sku_three_499,499,iOS,F,USA,21
537,2017-12-22,82589906,sku_one_199,199,android,F,USA,26
538,2018-02-09,82589906,sku_eight_2099,99,android,F,USA,26
539,2017-09-09,13262016,sku_six_1299,299,android,M,BRA,17
540,2018-01-19,13262016,sku_four_599,599,android,M,BRA,17
541,2018-04-03,13262016,sku_four_599,599,android,M,BRA,17
542,2016-10-19,47873630,sku_one_199,199,iOS,M,DEU,42
543,2016-12-17,47873630,sku_three_499,499,iOS,M,DEU,42
544,2017-01-09,47873630,sku_three_499,499,iOS,M,DEU,42
545,2017-05-29,47873630,sku_four_599,599,iOS,M,DEU,42
546,2018-03-12,47873630,sku_seven_1499,499,iOS,M,DEU,42
547,2017-08-21,63614747,sku_one_199,199,iOS,M,BRA,19
548,2017-08-29,63614747,sku_two_299,299,iOS,M,BRA,19
549,2017-09-02,63614747,sku_three_499,499,iOS,M,BRA,19
550,2017-10-21,63614747,sku_three_499,499,iOS,M,BRA,19
551,2018-01-01,63614747,sku_seven_1499,499,iOS,M,BRA,19
552,2018-02-07,63614747,sku_three_499,499,iOS,M,BRA,19
553,2017-06-02,25147571,sku_four_599,599,android,F,FRA,15
554,2017-10-31,25147571,sku_one_199,199,android,F,FRA,15
555,2018-03-11,25147571,sku_three_499,499,android,F,FRA,15
556,2017-04-20,85936631,sku_two_299,299,android,M,BRA,22
557,2017-05-19,85936631,sku_two_299,299,android,M,BRA,22
558,2017-11-16,85936631,sku_one_199,199,android,M,BRA,22
559,2018-04-18,85936631,sku_two_299,299,android,M,BRA,22
560,2018-03-17,88378335,sku_two_299,299,android,F,USA,15
561,2018-03-18,88378335,sku_two_299,299,android,F,USA,15
562,2017-06-17,15266932,sku_four_599,599,android,M,BRA,25
563,2017-08-13,15266932,sku_one_199,199,android,M,BRA,25
564,2018-04-13,15266932,sku_three_499,499,android,M,BRA,25
565,2017-08-30,72066733,sku_four_599,599,android,F,USA,16
566,2017-10-13,61601388,sku_one_199,199,android,F,USA,24
567,2017-11-04,61601388,sku_two_299,299,android,F,USA,24
568,2017-11-20,61601388,sku_one_199,199,android,F,USA,24
569,2018-01-06,61601388,sku_one_199,199,android,F,USA,24
570,2018-01-31,61601388,sku_five_899,899,android,F,USA,24
571,2018-03-01,61601388,sku_two_299,299,android,F,USA,24
572,2016-10-16,29934400,sku_two_299,299,iOS,F,BRA,37
573,2017-02-16,29934400,sku_five_899,899,iOS,F,BRA,37
574,2017-03-20,29934400,sku_eight_2099,99,iOS,F,BRA,37
575,2017-05-07,29934400,sku_two_299,299,iOS,F,BRA,37
576,2017-05-28,29934400,sku_two_299,299,iOS,F,BRA,37
577,2017-11-14,29934400,sku_three_499,499,iOS,F,BRA,37
578,2017-12-24,29934400,sku_three_499,499,iOS,F,BRA,37
579,2018-02-08,29934400,sku_two_299,299,iOS,F,BRA,37
580,2016-10-27,36801674,sku_three_499,499,iOS,F,USA,16
581,2017-04-03,36801674,sku_seven_1499,499,iOS,F,USA,16
582,2017-08-20,36801674,sku_one_199,199,iOS,F,USA,16
583,2017-09-11,36801674,sku_two_299,299,iOS,F,USA,16
584,2017-12-06,36801674,sku_two_299,299,iOS,F,USA,16
585,2015-08-06,97021895,sku_three_499,499,iOS,F,BRA,20
586,2015-12-05,97021895,sku_four_599,599,iOS,F,BRA,20
587,2015-12-12,97021895,sku_two_299,299,iOS,F,BRA,20
588,2016-01-20,97021895,sku_three_499,499,iOS,F,BRA,20
589,2016-02-14,97021895,sku_two_299,299,iOS,F,BRA,20
590,2016-04-14,97021895,sku_one_199,199,iOS,F,BRA,20
591,2016-05-13,97021895,sku_two_299,299,iOS,F,BRA,20
592,2016-12-01,97021895,sku_seven_1499,499,iOS,F,BRA,20
593,2017-04-07,97021895,sku_four_599,599,iOS,F,BRA,20
594,2017-09-07,97021895,sku_one_199,199,iOS,F,BRA,20
595,2017-11-06,97021895,sku_three_499,499,iOS,F,BRA,20
596,2017-11-13,97021895,sku_two_299,299,iOS,F,BRA,20
597,2017-12-13,97021895,sku_three_499,499,iOS,F,BRA,20
598,2018-02-20,97021895,sku_two_299,299,iOS,F,BRA,20
599,2018-03-23,97021895,sku_four_599,599,iOS,F,BRA,20
600,2017-12-04,80170022,sku_three_499,499,iOS,F,USA,23
601,2016-05-26,50121083,sku_two_299,299,iOS,F,BRA,18
602,2016-10-25,50121083,sku_two_299,299,iOS,F,BRA,18
603,2017-03-24,50121083,sku_one_199,199,iOS,F,BRA,18
604,2017-08-13,50121083,sku_four_599,599,iOS,F,BRA,18
605,2017-11-11,50121083,sku_two_299,299,iOS,F,BRA,18
606,2017-11-13,50121083,sku_two_299,299,iOS,F,BRA,18
607,2018-01-27,50121083,sku_two_299,299,iOS,F,BRA,18
608,2015-11-06,27287410,sku_eight_2099,99,iOS,M,FRA,26
609,2015-12-16,27287410,sku_two_299,299,iOS,M,FRA,26
610,2017-04-20,27287410,sku_three_499,499,iOS,M,FRA,26
611,2017-10-01,27287410,sku_five_899,899,iOS,M,FRA,26
612,2016-09-22,85160415,sku_two_299,299,iOS,F,USA,35
613,2017-02-07,85160415,sku_four_599,599,iOS,F,USA,35
614,2017-04-26,85160415,sku_two_299,299,iOS,F,USA,35
615,2017-08-05,85160415,sku_three_499,499,iOS,F,USA,35
616,2017-10-04,85160415,sku_three_499,499,iOS,F,USA,35
617,2016-11-30,15356876,sku_six_1299,299,android,M,BRA,17
618,2017-01-03,15356876,sku_four_599,599,android,M,BRA,17
619,2017-06-12,15356876,sku_four_599,599,android,M,BRA,17
620,2017-09-07,15356876,sku_two_299,299,android,M,BRA,17
621,2017-09-13,15356876,sku_four_599,599,android,M,BRA,17
622,2018-01-31,15356876,sku_four_599,599,android,M,BRA,17
623,2018-03-29,15356876,sku_two_299,299,android,M,BRA,17
624,2017-08-16,54551870,sku_one_199,199,android,F,FRA,16
625,2018-02-22,54551870,sku_four_599,599,android,F,FRA,16
626,2018-01-29,49694379,sku_six_1299,299,android,M,BRA,30
627,2017-07-04,16693913,sku_seven_1499,499,android,F,USA,27
628,2017-09-11,16693913,sku_one_199,199,android,F,USA,27
629,2017-07-14,61999869,sku_one_199,199,iOS,F,BRA,23
630,2017-08-12,61999869,sku_one_199,199,iOS,F,BRA,23
631,2017-09-05,61999869,sku_one_199,199,iOS,F,BRA,23
632,2017-09-10,61999869,sku_one_199,199,iOS,F,BRA,23
633,2017-10-17,61999869,sku_four_599,599,iOS,F,BRA,23
634,2017-10-19,61999869,sku_two_299,299,iOS,F,BRA,23
635,2017-10-25,61999869,sku_one_199,199,iOS,F,BRA,23
636,2018-04-20,47047503,sku_five_899,899,android,F,USA,15
637,2016-04-17,37584141,sku_four_599,599,iOS,F,CAN,15
638,2016-04-21,37584141,sku_three_499,499,iOS,F,CAN,15
639,2017-08-21,94411529,sku_four_599,599,iOS,M,USA,17
640,2017-09-28,94411529,sku_three_499,499,iOS,M,USA,17
641,2017-11-22,94411529,sku_three_499,499,iOS,M,USA,17
642,2018-01-07,94411529,sku_three_499,499,iOS,M,USA,17
643,2018-01-31,94411529,sku_two_299,299,iOS,M,USA,17
644,2018-04-06,94411529,sku_one_199,199,iOS,M,USA,17
645,2018-04-12,94411529,sku_two_299,299,iOS,M,USA,17
646,2017-09-05,65181532,sku_three_499,499,android,F,USA,25
647,2017-09-26,65181532,sku_one_199,199,android,F,USA,25
648,2017-09-30,65181532,sku_three_499,499,android,F,USA,25
649,2017-10-22,65181532,sku_four_599,599,android,F,USA,25
650,2017-11-04,65181532,sku_three_499,499,android,F,USA,25
651,2018-01-20,65181532,sku_four_599,599,android,F,USA,25
652,2016-07-10,53524226,sku_one_199,199,android,M,USA,18
653,2016-10-09,53524226,sku_one_199,199,android,M,USA,18
654,2017-02-06,53524226,sku_one_199,199,android,M,USA,18
655,2017-05-28,53524226,sku_two_299,299,android,M,USA,18
656,2018-02-13,53524226,sku_four_599,599,android,M,USA,18
657,2018-03-31,53524226,sku_six_1299,299,android,M,USA,18
658,2016-04-17,61743596,sku_five_899,899,iOS,F,CAN,15
659,2016-08-24,61743596,sku_one_199,199,iOS,F,CAN,15
660,2016-11-13,61743596,sku_one_199,199,iOS,F,CAN,15
661,2018-01-05,61743596,sku_three_499,499,iOS,F,CAN,15
662,2016-03-04,95576632,sku_three_499,499,iOS,F,FRA,15
663,2016-04-21,95576632,sku_three_499,499,iOS,F,FRA,15
664,2016-06-12,95576632,sku_four_599,599,iOS,F,FRA,15
665,2016-10-07,95576632,sku_two_299,299,iOS,F,FRA,15
666,2016-10-12,95576632,sku_three_499,499,iOS,F,FRA,15
667,2017-03-01,95576632,sku_two_299,299,iOS,F,FRA,15
668,2017-03-20,95576632,sku_four_599,599,iOS,F,FRA,15
669,2017-03-21,95576632,sku_one_199,199,iOS,F,FRA,15
670,2017-04-11,95576632,sku_one_199,199,iOS,F,FRA,15
671,2017-04-29,95576632,sku_three_499,499,iOS,F,FRA,15
672,2017-05-21,95576632,sku_two_299,299,iOS,F,FRA,15
673,2017-05-26,95576632,sku_one_199,199,iOS,F,FRA,15
674,2018-01-29,95576632,sku_three_499,499,iOS,F,FRA,15
675,2017-07-31,54670569,sku_two_299,299,android,M,TUR,26
676,2017-12-10,54670569,sku_four_599,599,android,M,TUR,26
677,2018-01-26,54670569,sku_six_1299,299,android,M,TUR,26
678,2018-01-29,54670569,sku_four_599,599,android,M,TUR,26
679,2017-09-10,25461914,sku_three_499,499,iOS,M,BRA,31
680,2017-12-18,25461914,sku_one_199,199,iOS,M,BRA,31
681,2015-10-19,58784749,sku_two_299,299,android,M,CAN,15
682,2018-03-29,51448171,sku_one_199,199,iOS,F,BRA,34
683,2015-07-19,93258735,sku_four_599,599,android,F,BRA,31
684,2015-11-12,93258735,sku_three_499,499,android,F,BRA,31
685,2016-02-06,93258735,sku_one_199,199,android,F,BRA,31
686,2016-08-23,93258735,sku_two_299,299,android,F,BRA,31
687,2017-07-09,93258735,sku_eight_2099,99,android,F,BRA,31
688,2017-10-08,93258735,sku_two_299,299,android,F,BRA,31
689,2017-11-05,93258735,sku_two_299,299,android,F,BRA,31
690,2017-01-05,86897304,sku_one_199,199,android,F,BRA,19
691,2017-09-03,86897304,sku_one_199,199,android,F,BRA,19
692,2017-11-21,86897304,sku_three_499,499,android,F,BRA,19
693,2018-01-11,86897304,sku_four_599,599,android,F,BRA,19
694,2018-02-16,86897304,sku_one_199,199,android,F,BRA,19
695,2018-03-13,86897304,sku_eight_2099,99,android,F,BRA,19
696,2017-12-21,15045890,sku_three_499,499,iOS,F,USA,17
697,2018-01-22,15045890,sku_four_599,599,iOS,F,USA,17
698,2017-09-08,52635803,sku_eight_2099,99,android,F,DEU,25
699,2017-10-15,52635803,sku_three_499,499,android,F,DEU,25
700,2017-09-06,60245500,sku_five_899,899,android,F,USA,47
701,2017-12-11,60245500,sku_four_599,599,android,F,USA,47
702,2018-01-07,60245500,sku_three_499,499,android,F,USA,47
703,2017-11-18,74435605,sku_one_199,199,iOS,F,BRA,27
704,2018-01-20,74435605,sku_two_299,299,iOS,F,BRA,27
705,2015-09-12,47798168,sku_two_299,299,android,M,DEU,37
706,2016-02-03,47798168,sku_two_299,299,android,M,DEU,37
707,2016-03-07,47798168,sku_four_599,599,android,M,DEU,37
708,2016-05-01,47798168,sku_four_599,599,android,M,DEU,37
709,2016-06-17,47798168,sku_three_499,499,android,M,DEU,37
710,2016-11-02,47798168,sku_three_499,499,android,M,DEU,37
711,2017-01-08,47798168,sku_three_499,499,android,M,DEU,37
712,2017-03-02,47798168,sku_three_499,499,android,M,DEU,37
713,2017-10-18,47798168,sku_four_599,599,android,M,DEU,37
714,2017-12-02,47798168,sku_four_599,599,android,M,DEU,37
715,2017-12-29,47798168,sku_three_499,499,android,M,DEU,37
716,2018-02-03,47798168,sku_eight_2099,99,android,M,DEU,37
717,2017-03-02,93307017,sku_one_199,199,iOS,M,CAN,57
718,2017-08-12,93307017,sku_one_199,199,iOS,M,CAN,57
719,2017-09-17,93307017,sku_four_599,599,iOS,M,CAN,57
720,2017-09-23,93307017,sku_one_199,199,iOS,M,CAN,57
721,2017-11-17,93307017,sku_four_599,599,iOS,M,CAN,57
722,2017-05-11,15505939,sku_two_299,299,iOS,F,BRA,22
723,2017-10-25,15505939,sku_five_899,899,iOS,F,BRA,22
724,2017-11-12,15505939,sku_three_499,499,iOS,F,BRA,22
725,2017-12-11,15505939,sku_four_599,599,iOS,F,BRA,22
726,2018-01-08,15505939,sku_three_499,499,iOS,F,BRA,22
727,2018-02-07,15505939,sku_four_599,599,iOS,F,BRA,22
728,2017-01-31,23599275,sku_six_1299,299,android,M,BRA,23
729,2017-08-10,23599275,sku_two_299,299,android,M,BRA,23
730,2017-09-05,23599275,sku_one_199,199,android,M,BRA,23
731,2017-10-16,23599275,sku_eight_2099,99,android,M,BRA,23
732,2017-06-20,37754734,sku_three_499,499,android,F,TUR,18
733,2017-09-02,37754734,sku_three_499,499,android,F,TUR,18
734,2018-01-28,37754734,sku_four_599,599,android,F,TUR,18
735,2018-02-26,37754734,sku_three_499,499,android,F,TUR,18
736,2016-03-19,25718425,sku_four_599,599,iOS,F,TUR,23
737,2016-05-27,25718425,sku_eight_2099,99,iOS,F,TUR,23
738,2016-10-15,25718425,sku_four_599,599,iOS,F,TUR,23
739,2017-09-25,25718425,sku_two_299,299,iOS,F,TUR,23
740,2017-11-01,26383212,sku_three_499,499,iOS,F,DEU,22
741,2017-11-10,26383212,sku_three_499,499,iOS,F,DEU,22
742,2017-11-19,26383212,sku_six_1299,299,iOS,F,DEU,22
743,2017-12-28,26383212,sku_six_1299,299,iOS,F,DEU,22
744,2016-08-04,75171338,sku_one_199,199,iOS,F,TUR,16
745,2016-12-12,75171338,sku_two_299,299,iOS,F,TUR,16
746,2017-03-08,75171338,sku_two_299,299,iOS,F,TUR,16
747,2017-08-03,75171338,sku_two_299,299,iOS,F,TUR,16
748,2017-08-26,75171338,sku_one_199,199,iOS,F,TUR,16
749,2017-10-26,75171338,sku_six_1299,299,iOS,F,TUR,16
750,2017-12-04,75171338,sku_four_599,599,iOS,F,TUR,16
751,2015-10-14,99975039,sku_one_199,199,android,F,BRA,21
752,2016-01-12,99975039,sku_four_599,599,android,F,BRA,21
753,2016-04-10,99975039,sku_four_599,599,android,F,BRA,21
754,2017-03-29,99975039,sku_one_199,199,android,F,BRA,21
755,2017-05-13,99975039,sku_two_299,299,android,F,BRA,21
756,2017-06-24,99975039,sku_five_899,899,android,F,BRA,21
757,2017-07-22,99975039,sku_seven_1499,499,android,F,BRA,21
758,2017-09-29,99975039,sku_two_299,299,android,F,BRA,21
759,2017-12-10,99975039,sku_three_499,499,android,F,BRA,21
760,2018-04-04,99975039,sku_three_499,499,android,F,BRA,21
761,2016-10-18,16811193,sku_two_299,299,iOS,F,BRA,27
762,2016-11-22,16811193,sku_eight_2099,99,iOS,F,BRA,27
763,2017-03-29,16811193,sku_four_599,599,iOS,F,BRA,27
764,2017-08-20,16811193,sku_three_499,499,iOS,F,BRA,27
765,2018-02-22,16811193,sku_four_599,599,iOS,F,BRA,27
766,2018-04-05,16811193,sku_four_599,599,iOS,F,BRA,27
767,2017-09-19,71385464,sku_four_599,599,android,F,USA,42
768,2016-09-28,41542453,sku_eight_2099,99,iOS,M,USA,18
769,2017-06-19,41542453,sku_three_499,499,iOS,M,USA,18
770,2017-07-04,41542453,sku_seven_1499,499,iOS,M,USA,18
771,2017-06-02,64247813,sku_three_499,499,android,M,TUR,49
772,2017-10-10,64247813,sku_two_299,299,android,M,TUR,49
773,2018-01-18,64247813,sku_four_599,599,android,M,TUR,49
774,2018-02-17,51365662,sku_two_299,299,iOS,M,TUR,16
775,2018-02-19,51365662,sku_five_899,899,iOS,M,TUR,16
776,2018-04-21,51365662,sku_one_199,199,iOS,M,TUR,16
777,2016-10-15,75942230,sku_two_299,299,android,M,USA,15
778,2017-02-03,75942230,sku_three_499,499,android,M,USA,15
779,2017-02-17,75942230,sku_three_499,499,android,M,USA,15
780,2017-06-16,75942230,sku_two_299,299,android,M,USA,15
781,2017-07-13,75942230,sku_three_499,499,android,M,USA,15
782,2017-11-06,75942230,sku_one_199,199,android,M,USA,15
783,2017-12-10,75942230,sku_four_599,599,android,M,USA,15
784,2015-10-28,61306583,sku_eight_2099,99,android,F,USA,20
785,2016-01-30,61306583,sku_three_499,499,android,F,USA,20
786,2016-03-16,61306583,sku_three_499,499,android,F,USA,20
787,2016-07-04,61306583,sku_four_599,599,android,F,USA,20
788,2017-02-08,61306583,sku_one_199,199,android,F,USA,20
789,2017-05-08,61306583,sku_two_299,299,android,F,USA,20
790,2017-07-17,61306583,sku_eight_2099,99,android,F,USA,20
791,2017-07-29,61306583,sku_six_1299,299,android,F,USA,20
792,2017-07-31,61306583,sku_two_299,299,android,F,USA,20
793,2017-08-04,61306583,sku_three_499,499,android,F,USA,20
794,2017-11-13,61306583,sku_one_199,199,android,F,USA,20
795,2017-04-03,24874556,sku_four_599,599,iOS,F,BRA,18
796,2017-06-06,24874556,sku_one_199,199,iOS,F,BRA,18
797,2017-08-07,24874556,sku_four_599,599,iOS,F,BRA,18
798,2017-10-08,24874556,sku_one_199,199,iOS,F,BRA,18
799,2017-12-01,24874556,sku_five_899,899,iOS,F,BRA,18
800,2017-12-21,24874556,sku_one_199,199,iOS,F,BRA,18
801,2017-12-24,24874556,sku_seven_1499,499,iOS,F,BRA,18
802,2018-02-08,24874556,sku_two_299,299,iOS,F,BRA,18
803,2018-02-16,24874556,sku_four_599,599,iOS,F,BRA,18
