uid,reg_date,device,gender,country,age
16484174.0,2016-08-23,and,F,USA,19
94667497.0,2017-09-29,and,F,TUR,19
89176337.0,2016-10-16,iOS,M,BRA,27
64274271.0,2017-03-14,iOS,F,USA,25
51018176.0,2016-05-04,iOS,F,FRA,25
96504427.0,2017-09-09,iOS,F,TUR,15
94755634.0,2016-10-22,iOS,F,USA,21
66776308.0,2017-09-22,and,M,FRA,26
71827348.0,2018-02-06,iOS,F,USA,37
51734557.0,2017-02-24,and,M,CAN,26
47183962.0,2016-10-21,iOS,F,DEU,17
61543813.0,2018-02-23,and,F,USA,24
32970613.0,2017-05-23,iOS,F,USA,29
46539892.0,2017-09-02,and,F,TUR,48
89284225.0,2018-02-28,iOS,M,USA,17
19755648.0,2016-06-30,iOS,F,TUR,26
90576135.0,2016-07-15,and,M,DEU,21
47651548.0,2016-10-28,and,F,BRA,18
66028246.0,2016-12-25,and,M,FRA,24
77997469.0,2017-09-25,and,F,USA,24
63362348.0,2017-10-15,iOS,F,FRA,21
67301960.0,2018-01-09,and,F,TUR,28
16664759.0,2018-03-08,and,F,BRA,40
63235804.0,2017-07-19,and,M,USA,18
52628676.0,2017-05-07,iOS,M,USA,19
35720107.0,2017-05-26,iOS,F,TUR,29
93416654.0,2016-06-12,iOS,M,USA,26
98504259.0,2017-08-14,and,M,TUR,29
89811263.0,2017-11-13,iOS,F,FRA,17
39791830.0,2017-11-26,iOS,F,USA,20
37288850.0,2017-03-30,iOS,M,BRA,16
81659476.0,2017-03-07,and,F,BRA,15
17821618.0,2015-09-02,and,F,USA,17
45599623.0,2017-03-22,and,M,USA,24
12081749.0,2016-09-09,and,M,TUR,25
87523224.0,2017-09-29,and,M,USA,20
98356578.0,2017-06-25,iOS,M,FRA,20
90117105.0,2016-08-18,iOS,F,BRA,16
56037180.0,2018-02-17,and,M,USA,16
98362223.0,2017-01-09,and,F,BRA,38
81220650.0,2017-11-23,iOS,M,USA,19
80221359.0,2017-04-29,and,M,BRA,17
40951509.0,2018-02-23,and,M,USA,27
35512653.0,2018-01-18,and,M,USA,20
33941435.0,2018-02-12,and,F,USA,28
62364893.0,2018-01-30,and,F,USA,36
57265775.0,2017-07-21,iOS,F,BRA,22
63450126.0,2017-03-30,and,M,USA,19
15586642.0,2017-09-27,and,F,USA,52
32532282.0,2016-12-20,iOS,F,BRA,18
39454480.0,2017-06-18,iOS,M,TUR,31
48694786.0,2016-05-08,and,M,USA,26
33085843.0,2017-08-07,and,F,USA,16
52172947.0,2017-07-20,iOS,M,BRA,16
58870601.0,2016-03-24,and,F,FRA,46
95322946.0,2017-10-18,and,F,BRA,32
66431806.0,2018-03-06,iOS,M,USA,16
93398844.0,2018-03-05,and,F,USA,17
80819777.0,2017-07-02,and,M,BRA,33
41662516.0,2017-07-13,and,F,DEU,16
65707304.0,2016-10-19,and,M,USA,33
73311608.0,2018-01-31,iOS,M,USA,55
71086516.0,2018-01-26,and,F,USA,34
63890124.0,2017-01-24,and,F,DEU,15
43252575.0,2016-07-05,iOS,M,BRA,16
90967369.0,2017-06-12,and,M,USA,20
18350032.0,2016-11-21,iOS,M,BRA,22
69094925.0,2017-07-15,iOS,M,CAN,24
33102286.0,2018-03-11,and,F,USA,23
96570084.0,2017-09-24,iOS,M,USA,42
31544080.0,2018-02-26,and,F,DEU,41
18945387.0,2017-09-24,and,F,USA,19
13570598.0,2018-03-05,and,F,CAN,16
81309104.0,2015-05-15,iOS,F,USA,26
55863976.0,2018-01-02,iOS,F,BRA,16
98142314.0,2015-10-14,and,F,FRA,16
92560152.0,2018-01-02,and,F,USA,15
32995814.0,2018-01-10,and,M,USA,15
91095835.0,2016-08-31,and,F,USA,39
67671531.0,2018-03-07,and,F,BRA,44
12428916.0,2018-02-14,and,M,DEU,17
64647182.0,2017-03-14,and,F,TUR,18
21907151.0,2017-12-23,iOS,F,BRA,17
93753504.0,2016-10-09,and,F,BRA,15
37709356.0,2015-03-27,iOS,F,USA,27
66103310.0,2015-05-30,iOS,F,BRA,25
53254137.0,2015-12-22,and,F,FRA,25
25231723.0,2017-05-06,and,M,TUR,31
72870902.0,2017-03-09,iOS,F,USA,17
75818161.0,2017-08-27,iOS,F,USA,16
64619085.0,2016-09-30,iOS,M,FRA,28
62896419.0,2017-02-27,iOS,M,BRA,32
97438883.0,2017-05-19,and,M,DEU,17
77365095.0,2017-11-19,iOS,F,USA,15
92523402.0,2018-03-17,and,F,USA,19
50756770.0,2017-12-06,iOS,M,USA,19
49054854.0,2017-02-26,iOS,M,USA,63
59057312.0,2017-07-11,iOS,M,FRA,18
80608264.0,2017-04-10,and,F,BRA,24
97703745.0,2016-03-08,and,F,BRA,22
94863986.0,2018-03-12,iOS,M,USA,23
11585373.0,2018-02-26,iOS,M,CAN,44
62100130.0,2017-08-23,iOS,M,DEU,40
22129601.0,2018-02-09,and,M,USA,15
20917545.0,2016-06-20,iOS,M,BRA,15
15699200.0,2018-02-25,and,M,USA,37
16670006.0,2015-10-29,iOS,F,TUR,17
35149254.0,2018-02-11,and,F,CAN,23
14161267.0,2018-02-17,and,F,BRA,17
45022645.0,2016-11-04,and,M,DEU,18
53536734.0,2016-06-21,and,F,BRA,19
38958445.0,2017-09-30,and,F,CAN,29
76925965.0,2018-03-04,and,M,BRA,44
17629556.0,2016-11-30,iOS,M,FRA,18
23830962.0,2017-03-10,iOS,F,CAN,18
49209456.0,2017-08-13,iOS,M,BRA,18
97280353.0,2017-04-04,and,F,USA,15
58056536.0,2017-03-28,and,F,USA,25
47592236.0,2016-03-10,and,F,BRA,31
26310500.0,2015-04-12,and,F,BRA,26
23706966.0,2017-02-21,and,F,USA,27
75360360.0,2017-10-29,and,F,BRA,29
83292111.0,2017-04-02,and,F,USA,17
94247684.0,2017-10-17,and,F,USA,15
23499173.0,2016-03-02,iOS,F,DEU,19
80362889.0,2018-03-11,iOS,F,USA,28
75945830.0,2017-04-10,and,M,USA,21
75870514.0,2016-02-01,and,M,FRA,26
59235663.0,2017-12-16,and,F,BRA,23
65579089.0,2017-08-08,and,M,TUR,15
96467894.0,2016-05-21,and,M,USA,23
98942482.0,2017-06-26,iOS,M,USA,24
20474830.0,2017-10-18,and,M,USA,18
84729364.0,2017-06-21,iOS,F,BRA,31
17264067.0,2017-06-27,and,M,USA,24
82031550.0,2017-04-19,iOS,F,USA,20
16927983.0,2017-04-05,and,M,TUR,18
78332445.0,2017-09-10,and,F,BRA,16
21344048.0,2017-09-14,iOS,F,USA,20
16256505.0,2017-04-25,iOS,F,USA,16
98376029.0,2017-07-18,iOS,M,USA,23
33179676.0,2016-01-19,iOS,F,DEU,20
64796589.0,2017-04-29,and,F,FRA,17
16714267.0,2017-11-03,iOS,F,USA,18
30527314.0,2018-01-28,and,F,BRA,16
64856928.0,2017-05-23,and,F,BRA,73
24480953.0,2017-02-27,iOS,F,TUR,16
11476172.0,2015-11-10,and,F,TUR,21
77446612.0,2016-07-26,and,F,BRA,15
20005312.0,2017-12-24,iOS,F,USA,18
76164322.0,2018-01-07,iOS,F,DEU,16
38657344.0,2018-01-31,iOS,M,BRA,18
80517040.0,2017-01-02,and,M,USA,28
34822981.0,2017-01-23,iOS,F,USA,16
12162068.0,2017-08-17,and,F,USA,24
78747921.0,2018-02-27,and,F,USA,16
16924905.0,2015-11-20,iOS,F,DEU,31
39298634.0,2017-01-26,iOS,M,CAN,18
54766847.0,2017-08-29,iOS,F,BRA,15
11650836.0,2017-05-30,and,M,USA,20
15955882.0,2018-02-11,and,F,TUR,18
38805006.0,2017-12-31,and,M,BRA,19
80964607.0,2016-11-27,and,F,USA,22
53725273.0,2017-12-28,and,M,USA,16
62331433.0,2017-08-11,and,M,BRA,26
50810376.0,2016-07-19,and,M,USA,32
85433170.0,2017-09-30,and,F,USA,19
80890568.0,2018-02-18,and,M,FRA,16
40839296.0,2016-03-27,and,M,BRA,16
49798280.0,2017-09-07,and,M,BRA,17
75539773.0,2017-09-04,and,F,DEU,23
22146200.0,2018-02-23,and,M,USA,38
77397570.0,2016-11-11,and,F,DEU,56
98982072.0,2017-11-18,iOS,F,BRA,29
91228310.0,2015-06-16,and,F,BRA,25
12198606.0,2017-08-18,and,M,USA,25
52816142.0,2017-10-12,iOS,M,BRA,20
38602752.0,2018-01-11,and,M,USA,15
38499400.0,2017-03-12,iOS,M,CAN,68
19887833.0,2017-11-01,and,M,USA,16
30912680.0,2016-06-15,and,M,USA,27
41025512.0,2017-08-24,and,M,USA,29
73545611.0,2016-11-05,and,F,USA,18
40677015.0,2018-03-17,and,F,TUR,23
11976959.0,2016-08-03,and,M,BRA,35
37500201.0,2017-10-19,and,F,USA,35
69974727.0,2017-12-04,and,M,DEU,19
85746910.0,2018-02-17,and,F,BRA,62
47973397.0,2016-09-28,and,F,BRA,23
46687593.0,2017-02-17,iOS,F,USA,35
66535228.0,2016-07-31,and,M,BRA,26
87580259.0,2017-11-05,and,M,BRA,32
68349820.0,2018-01-25,iOS,F,USA,16
97573673.0,2017-09-26,iOS,F,DEU,37
61725025.0,2017-04-19,and,M,BRA,15
93872061.0,2018-03-18,and,M,USA,19
76626323.0,2018-02-03,and,M,CAN,20
39897853.0,2018-01-31,iOS,F,DEU,23
94818856.0,2017-09-24,iOS,M,USA,23
75264154.0,2017-09-04,iOS,M,TUR,28
74610340.0,2018-01-12,iOS,M,USA,44
53718883.0,2018-01-22,and,M,USA,44
83052702.0,2015-12-16,and,M,USA,20
55753702.0,2017-10-28,and,F,BRA,23
75576756.0,2017-04-08,and,F,USA,19
24525511.0,2017-04-14,iOS,F,BRA,25
79530173.0,2017-05-17,and,M,USA,47
52852928.0,2017-02-09,iOS,F,USA,28
48314291.0,2017-06-16,and,F,USA,31
56342557.0,2018-02-21,and,F,USA,16
11699913.0,2017-04-09,iOS,F,USA,20
61041258.0,2017-11-10,iOS,F,BRA,29
80500054.0,2017-12-05,and,M,USA,19
20707890.0,2017-10-17,and,F,DEU,39
84861678.0,2017-01-05,and,F,USA,40
82044293.0,2018-01-28,and,F,USA,17
65588515.0,2017-03-21,iOS,M,USA,26
41873815.0,2017-03-12,iOS,M,BRA,15
21052776.0,2018-01-24,iOS,M,USA,43
96104333.0,2016-01-12,and,M,CAN,22
79269983.0,2018-02-12,and,F,TUR,26
93982451.0,2017-12-19,and,F,FRA,15
83705625.0,2017-11-30,and,F,USA,42
90029616.0,2017-12-21,iOS,F,TUR,19
83797593.0,2017-07-11,and,F,BRA,32
30003811.0,2016-05-19,and,F,BRA,20
88712648.0,2016-09-16,iOS,F,BRA,23
54472739.0,2017-11-30,and,F,CAN,23
27807004.0,2017-08-21,iOS,M,USA,18
69342866.0,2017-04-16,iOS,M,USA,40
14084568.0,2016-07-31,and,F,DEU,17
65139001.0,2018-01-12,iOS,F,BRA,21
29914399.0,2015-04-29,iOS,M,DEU,22
69631920.0,2017-11-01,iOS,F,TUR,16
24411754.0,2017-07-07,iOS,M,BRA,16
90103836.0,2016-07-09,and,F,USA,31
71225320.0,2018-02-01,iOS,M,USA,20
80477977.0,2017-10-10,iOS,M,CAN,30
13187272.0,2015-07-30,and,M,USA,37
23258926.0,2016-06-13,and,F,USA,21
32146652.0,2017-12-05,iOS,M,BRA,21
36362832.0,2018-02-27,iOS,M,USA,18
17756056.0,2017-03-15,iOS,M,FRA,25
22888664.0,2016-05-31,iOS,M,USA,32
56625013.0,2018-03-13,iOS,F,USA,28
72698617.0,2017-10-13,iOS,F,BRA,20
42508443.0,2016-11-14,and,F,USA,17
45202441.0,2017-07-02,and,F,USA,24
83977606.0,2018-01-21,iOS,M,USA,52
49294881.0,2017-04-23,iOS,F,BRA,35
28794739.0,2016-11-21,iOS,F,USA,31
51371669.0,2018-03-08,iOS,M,BRA,21
59812956.0,2016-10-05,and,M,BRA,28
16708050.0,2017-11-22,and,F,DEU,21
15313603.0,2017-11-12,and,M,FRA,33
45500280.0,2016-07-28,iOS,F,USA,20
70581417.0,2017-09-27,iOS,M,USA,18
36548419.0,2016-01-14,iOS,F,USA,38
32661116.0,2018-02-20,and,M,BRA,24
11490216.0,2017-06-21,and,F,BRA,24
58254173.0,2017-08-23,iOS,M,TUR,20
57963087.0,2017-12-05,and,M,FRA,35
64017994.0,2017-02-22,iOS,M,DEU,15
76826271.0,2017-05-03,iOS,M,BRA,32
89009451.0,2018-03-02,iOS,F,FRA,19
33963926.0,2015-12-13,and,M,USA,27
31433433.0,2016-05-27,and,F,FRA,15
98836556.0,2017-09-13,iOS,M,BRA,21
45629071.0,2016-12-10,iOS,F,USA,22
53185599.0,2017-04-27,and,F,USA,15
48900836.0,2017-08-10,and,F,FRA,22
96211102.0,2018-02-24,and,M,DEU,19
47985333.0,2017-11-13,and,F,BRA,28
11549753.0,2018-02-26,iOS,F,BRA,19
31127062.0,2017-08-12,iOS,M,DEU,25
56516588.0,2018-01-27,iOS,F,BRA,36
58626760.0,2017-05-12,and,M,USA,16
59994233.0,2017-11-12,iOS,F,DEU,33
32074290.0,2018-02-05,iOS,F,USA,20
24791960.0,2018-01-06,iOS,M,CAN,16
84199805.0,2016-04-06,and,M,USA,39
73999973.0,2015-07-16,and,F,USA,19
19805099.0,2018-01-27,iOS,F,USA,29
50118697.0,2018-03-14,iOS,M,USA,16
39124737.0,2018-02-21,iOS,M,USA,18
82850173.0,2017-07-16,and,F,BRA,27
80355855.0,2017-12-03,iOS,M,USA,23
12479093.0,2015-11-17,and,M,USA,16
38682749.0,2017-02-09,and,M,FRA,26
87665806.0,2016-06-25,and,F,USA,19
42291037.0,2016-12-31,and,M,BRA,18
25613748.0,2018-01-09,and,M,USA,21
58536062.0,2018-03-13,and,F,DEU,29
92115496.0,2017-09-15,and,F,USA,20
74913359.0,2016-06-18,iOS,M,USA,26
66996989.0,2016-09-17,and,M,USA,29
52554125.0,2017-12-23,iOS,F,BRA,25
72196860.0,2016-11-21,iOS,F,BRA,20
14239850.0,2017-11-11,and,F,BRA,21
46946945.0,2016-04-04,and,M,BRA,21
73180444.0,2017-12-21,iOS,F,TUR,20
34572374.0,2017-06-18,iOS,M,DEU,28
84645753.0,2018-01-07,and,F,BRA,24
53945899.0,2017-10-07,iOS,M,BRA,20
69395042.0,2017-12-06,iOS,M,TUR,27
36876138.0,2017-01-06,and,M,USA,17
97875501.0,2017-06-12,iOS,M,USA,15
27651030.0,2017-12-11,and,F,USA,17
13667915.0,2016-01-28,and,F,TUR,15
91899702.0,2017-11-19,and,F,USA,23
31703966.0,2017-09-10,and,M,TUR,17
50146694.0,2015-04-04,iOS,F,USA,30
86080479.0,2018-03-18,and,F,BRA,18
77470737.0,2017-07-02,and,M,BRA,37
49898268.0,2018-03-11,iOS,F,TUR,47
77926520.0,2016-01-01,iOS,M,BRA,25
12613544.0,2016-08-10,iOS,M,BRA,27
49705431.0,2017-09-22,iOS,M,BRA,18
26933553.0,2018-01-26,and,M,CAN,40
11429150.0,2017-08-14,and,M,USA,21
50852622.0,2017-06-24,iOS,F,USA,16
91946139.0,2017-02-20,iOS,M,USA,25
88023699.0,2017-05-08,iOS,M,BRA,18
64323762.0,2016-12-17,and,M,USA,27
93566417.0,2017-10-04,and,F,TUR,39
61104799.0,2017-03-30,and,F,FRA,19
44856114.0,2016-01-11,and,F,TUR,36
50823816.0,2017-12-02,and,M,BRA,26
30627434.0,2018-03-01,and,F,CAN,20
90543915.0,2016-12-12,and,F,BRA,17
35252612.0,2017-09-07,and,M,BRA,22
26741370.0,2015-11-15,iOS,F,TUR,22
68990129.0,2018-03-14,and,F,BRA,16
77186347.0,2017-12-18,and,F,FRA,21
81415956.0,2017-04-24,and,F,USA,16
67512052.0,2016-06-26,and,M,TUR,27
56831097.0,2017-10-09,and,M,BRA,22
71367091.0,2016-09-07,and,F,BRA,20
29536399.0,2016-11-17,iOS,M,USA,17
46165875.0,2018-03-03,and,M,BRA,19
62644214.0,2017-05-14,and,F,BRA,31
45271011.0,2017-09-23,iOS,F,DEU,15
63743342.0,2017-03-07,iOS,M,BRA,33
19737466.0,2018-01-18,and,F,TUR,30
33706298.0,2017-05-02,and,M,BRA,23
95636865.0,2017-10-01,and,M,FRA,35
99165952.0,2017-03-28,iOS,M,USA,17
31659901.0,2017-09-09,and,F,CAN,20
37448180.0,2018-02-03,and,M,USA,18
24396266.0,2017-01-03,iOS,F,BRA,20
53120802.0,2018-03-04,and,F,USA,37
69359991.0,2016-07-05,and,F,DEU,28
98670930.0,2017-10-27,and,F,BRA,32
41898618.0,2018-02-20,and,M,CAN,25
42358049.0,2017-07-26,and,F,TUR,15
99810619.0,2018-01-10,iOS,M,USA,35
47192216.0,2017-04-24,and,F,BRA,20
75694107.0,2017-12-07,iOS,F,BRA,32
78936089.0,2018-01-15,and,M,USA,15
20320232.0,2018-03-16,and,F,USA,27
93600454.0,2017-01-14,iOS,F,BRA,16
44706816.0,2016-07-11,iOS,F,USA,17
97799099.0,2017-12-04,and,F,USA,15
78322707.0,2017-09-02,iOS,M,TUR,20
53853803.0,2016-11-17,and,F,BRA,30
81407474.0,2017-04-02,iOS,F,USA,19
16789215.0,2017-09-11,and,M,BRA,16
30446061.0,2017-02-21,and,M,BRA,26
25573293.0,2017-05-17,and,F,USA,40
67550454.0,2015-04-07,and,M,TUR,25
44997936.0,2016-11-24,and,M,BRA,62
51815914.0,2017-09-20,and,M,BRA,21
75145457.0,2017-02-05,iOS,F,USA,18
54891988.0,2017-03-30,iOS,F,USA,28
85141989.0,2017-03-19,and,F,TUR,16
78886373.0,2017-05-19,and,M,FRA,21
53537722.0,2018-01-27,iOS,F,BRA,21
69707081.0,2017-08-11,and,M,USA,38
61795606.0,2018-03-02,and,F,USA,22
79081979.0,2017-08-04,and,F,USA,42
24309307.0,2018-01-24,and,F,CAN,16
78294096.0,2017-09-28,and,F,BRA,50
89912978.0,2017-03-08,iOS,F,DEU,23
76251365.0,2017-12-14,iOS,F,BRA,29
90652996.0,2018-01-29,and,F,USA,59
89883391.0,2017-06-07,and,M,BRA,41
83658265.0,2017-09-21,iOS,F,USA,23
46277283.0,2018-01-31,and,F,USA,30
83970040.0,2016-10-27,and,F,USA,28
88065487.0,2017-12-04,iOS,F,BRA,20
15645240.0,2017-12-25,iOS,M,DEU,33
81669600.0,2018-02-12,iOS,F,BRA,27
87095144.0,2016-05-04,iOS,F,BRA,40
18604604.0,2018-01-29,iOS,F,USA,24
21929966.0,2017-12-23,and,F,BRA,22
67057230.0,2017-07-24,and,F,USA,17
89664365.0,2016-12-13,iOS,M,USA,49
54011529.0,2016-05-18,iOS,F,BRA,41
19700395.0,2016-01-25,iOS,F,DEU,16
54165371.0,2017-09-13,and,F,BRA,15
54883130.0,2017-09-02,iOS,F,USA,35
23614904.0,2016-06-12,and,F,TUR,29
40708522.0,2017-05-14,iOS,M,USA,18
57840579.0,2017-08-24,iOS,M,USA,27
55914004.0,2016-04-13,and,M,BRA,26
18437154.0,2017-03-24,iOS,M,USA,15
26147160.0,2017-11-09,iOS,F,USA,15
36328722.0,2016-05-19,and,M,USA,16
13238554.0,2018-01-04,and,M,USA,26
12988212.0,2018-02-15,and,M,USA,17
72907715.0,2016-04-28,and,M,USA,19
54551341.0,2016-09-27,iOS,M,USA,16
20369908.0,2017-01-03,and,F,USA,20
59429423.0,2018-02-01,and,M,BRA,24
39731458.0,2017-07-03,and,F,CAN,16
44529172.0,2017-11-29,and,M,BRA,41
14686221.0,2015-11-09,iOS,F,USA,16
61872428.0,2018-02-19,iOS,M,USA,19
60062158.0,2018-02-27,and,M,BRA,27
13871927.0,2017-10-18,iOS,M,USA,21
93582077.0,2016-04-19,and,M,USA,32
93584798.0,2018-01-21,iOS,M,TUR,23
80044505.0,2016-07-09,and,M,USA,18
41440814.0,2017-10-22,and,M,BRA,25
30143532.0,2017-05-06,iOS,M,BRA,18
15786970.0,2017-04-29,iOS,M,USA,37
20070540.0,2016-08-12,and,F,FRA,20
30198948.0,2017-11-24,and,F,USA,19
20208378.0,2018-03-02,iOS,F,TUR,16
82962223.0,2018-03-13,and,M,USA,32
20072286.0,2016-08-28,and,F,USA,19
44040745.0,2017-11-16,and,M,USA,19
72521732.0,2017-12-19,and,M,FRA,19
64405847.0,2017-10-11,iOS,F,BRA,32
93221212.0,2018-02-01,iOS,F,USA,16
83295137.0,2017-04-13,iOS,F,USA,34
96142408.0,2017-05-16,and,F,TUR,46
11311638.0,2017-03-31,iOS,M,BRA,22
26986176.0,2017-11-23,and,M,CAN,16
72831864.0,2018-02-06,and,M,BRA,20
27960242.0,2018-02-03,and,M,FRA,17
46655993.0,2018-02-28,iOS,F,CAN,39
25439460.0,2018-01-02,and,M,BRA,16
30151313.0,2018-01-17,and,F,BRA,38
72749099.0,2017-12-10,iOS,F,USA,84
20440651.0,2017-12-23,iOS,F,BRA,28
62268863.0,2018-01-28,iOS,F,USA,23
60688377.0,2016-05-05,and,F,USA,27
66410644.0,2018-01-25,and,M,BRA,15
25790840.0,2017-07-24,and,M,USA,32
54470145.0,2016-03-16,iOS,F,USA,22
91361870.0,2017-09-13,and,F,USA,26
44541365.0,2015-11-24,iOS,M,FRA,26
42315297.0,2016-04-13,and,F,BRA,23
16501352.0,2017-04-21,and,F,TUR,15
24795323.0,2018-02-03,and,M,TUR,19
63100089.0,2017-03-18,and,M,USA,29
37786358.0,2018-03-17,and,M,USA,19
43076855.0,2018-02-26,iOS,F,USA,20
56723094.0,2015-10-23,and,M,USA,27
35942246.0,2017-10-17,iOS,F,FRA,17
15191069.0,2018-02-09,and,M,BRA,24
35829494.0,2016-05-21,iOS,M,BRA,17
90494812.0,2016-10-10,and,F,DEU,17
73186911.0,2018-02-19,and,F,FRA,17
87774409.0,2017-11-12,and,M,USA,23
85045544.0,2017-04-19,iOS,M,DEU,26
47156362.0,2017-12-05,iOS,F,DEU,38
76023761.0,2018-01-04,iOS,F,TUR,30
39518511.0,2016-07-24,iOS,M,USA,20
32941442.0,2017-09-11,and,M,BRA,24
13567378.0,2017-11-11,iOS,F,BRA,15
83425485.0,2016-07-09,and,M,BRA,15
42501429.0,2017-07-17,and,F,BRA,25
71566823.0,2017-08-30,iOS,M,USA,19
52131364.0,2016-10-20,iOS,M,USA,18
86881969.0,2017-04-11,and,F,FRA,36
74149267.0,2017-12-29,and,M,BRA,33
67375475.0,2017-04-23,iOS,F,USA,46
43266115.0,2018-01-06,and,M,BRA,26
67413959.0,2017-04-22,and,F,BRA,33
27384975.0,2016-08-29,iOS,M,FRA,17
39909110.0,2015-08-25,iOS,F,BRA,22
80399746.0,2017-12-02,and,F,DEU,16
70781719.0,2017-05-09,iOS,M,USA,19
61093343.0,2017-09-19,and,M,BRA,20
11451274.0,2018-01-25,iOS,F,CAN,22
32887954.0,2018-01-28,and,F,BRA,32
72388521.0,2018-01-28,and,M,FRA,23
11602341.0,2018-01-24,iOS,F,FRA,20
74754361.0,2018-01-24,iOS,F,BRA,16
84808276.0,2018-01-24,and,F,USA,38
96746852.0,2016-03-02,and,F,DEU,22
33815237.0,2018-01-23,and,M,BRA,22
82240178.0,2017-05-18,and,M,USA,23
59849219.0,2017-10-29,iOS,M,USA,33
98926617.0,2017-01-24,iOS,F,DEU,29
91069040.0,2018-03-03,and,M,FRA,18
13190366.0,2018-03-14,and,F,DEU,54
23566160.0,2017-08-29,iOS,F,FRA,16
46340880.0,2017-04-04,iOS,M,USA,19
68377588.0,2017-10-11,and,F,FRA,17
94249632.0,2017-03-07,and,F,BRA,19
11590579.0,2016-09-20,iOS,F,DEU,20
16376775.0,2017-09-05,iOS,F,DEU,16
67973682.0,2017-08-02,iOS,F,BRA,16
13141381.0,2017-06-24,iOS,F,USA,19
67829575.0,2018-02-22,and,M,BRA,32
68350030.0,2017-02-08,iOS,F,BRA,21
96746271.0,2017-08-06,iOS,F,FRA,24
59393763.0,2017-12-29,and,M,USA,15
80730171.0,2018-01-07,and,F,FRA,28
34961801.0,2016-08-04,and,F,FRA,16
78079423.0,2017-08-15,iOS,M,BRA,39
81193291.0,2018-01-07,and,M,DEU,18
67173457.0,2018-02-04,and,F,USA,18
25915091.0,2015-11-11,iOS,F,BRA,16
22450094.0,2017-10-04,and,F,USA,16
96907579.0,2018-03-12,iOS,F,BRA,25
18349122.0,2018-03-03,iOS,M,DEU,20
44198357.0,2017-07-02,iOS,F,TUR,48
89427888.0,2017-07-13,and,M,USA,30
92157913.0,2015-08-29,iOS,M,USA,26
80423754.0,2017-10-09,and,F,USA,26
95596366.0,2017-01-26,and,M,BRA,23
84953319.0,2018-02-13,and,F,USA,20
14571629.0,2018-02-24,and,F,USA,16
89587813.0,2017-06-18,and,M,USA,19
76755770.0,2017-08-29,and,F,USA,18
23939995.0,2017-06-14,iOS,F,TUR,26
42742113.0,2017-08-19,and,F,BRA,15
80505669.0,2018-01-06,iOS,F,BRA,54
44905644.0,2017-08-04,and,M,FRA,19
18719111.0,2017-12-17,and,F,USA,18
90979308.0,2017-07-23,and,F,USA,16
60382176.0,2016-04-23,iOS,F,USA,20
86013840.0,2017-12-18,and,M,USA,16
90755756.0,2016-10-25,and,M,CAN,19
64381105.0,2016-07-16,iOS,M,DEU,15
27082579.0,2018-01-21,and,F,BRA,24
96711552.0,2016-12-15,and,M,USA,38
20456315.0,2017-02-20,iOS,M,TUR,23
75795135.0,2017-09-19,iOS,M,BRA,53
95248813.0,2018-02-26,iOS,M,USA,21
57559023.0,2017-07-09,iOS,F,DEU,16
68696887.0,2017-08-31,and,M,USA,27
64152635.0,2017-02-04,iOS,F,USA,17
80625526.0,2017-08-01,and,F,FRA,33
57073419.0,2016-10-23,iOS,M,BRA,16
73693300.0,2018-03-18,iOS,M,BRA,28
88058129.0,2017-08-25,and,M,TUR,24
15736289.0,2018-01-05,and,M,USA,36
25662144.0,2017-08-21,and,F,FRA,28
20528695.0,2017-11-07,iOS,F,BRA,52
57078117.0,2017-10-23,iOS,M,BRA,44
12528817.0,2016-08-17,iOS,M,BRA,17
66311750.0,2018-03-01,and,F,BRA,37
36692870.0,2017-09-23,and,F,DEU,15
55318988.0,2017-10-27,iOS,M,CAN,27
98043954.0,2016-05-26,and,M,FRA,28
97786162.0,2017-12-01,and,M,FRA,38
61403903.0,2017-01-02,and,M,TUR,20
55459806.0,2017-12-29,iOS,M,USA,23
27776841.0,2018-03-18,iOS,M,USA,21
93775161.0,2017-12-07,iOS,M,BRA,15
86311539.0,2017-10-02,iOS,F,USA,24
92598846.0,2017-10-19,and,F,BRA,28
69530256.0,2017-07-18,iOS,F,USA,29
68845377.0,2017-11-21,and,F,USA,16
90266347.0,2017-08-22,iOS,F,BRA,25
33069371.0,2016-03-03,and,F,TUR,27
32511569.0,2016-12-11,and,M,USA,41
86916484.0,2017-11-18,iOS,M,TUR,27
55280470.0,2017-10-25,and,F,USA,30
92585492.0,2016-10-11,iOS,M,USA,20
32107578.0,2017-11-07,and,M,FRA,25
49727363.0,2018-01-18,and,M,USA,40
94044407.0,2018-02-26,and,M,USA,25
12280885.0,2017-02-04,and,F,USA,20
16610977.0,2017-12-27,and,M,TUR,25
81213104.0,2018-03-10,and,M,USA,17
19627561.0,2016-06-03,iOS,M,TUR,25
15750456.0,2018-03-08,and,F,BRA,35
75635774.0,2017-11-06,iOS,F,USA,22
96082605.0,2018-02-17,and,M,DEU,17
46896476.0,2017-09-01,iOS,M,CAN,21
72267850.0,2017-11-28,iOS,F,TUR,22
53168099.0,2015-04-11,and,F,USA,43
20355178.0,2017-05-29,iOS,M,USA,21
20600488.0,2017-12-10,and,F,USA,16
38018543.0,2016-04-30,and,M,FRA,25
46153460.0,2018-02-11,and,F,USA,42
89878177.0,2017-04-03,iOS,M,DEU,15
63224638.0,2016-12-08,and,F,DEU,20
62371509.0,2017-08-23,iOS,F,USA,24
31394183.0,2017-03-17,and,M,USA,24
